movieId,title,imdbId
791,"Baby-Sitters Club, The (1995)",113610
792,Bullets Over Broadway (1994),93199
793,Crooklyn (1994),106810
794,It Could Happen to You (1994),111180
795,Richie Rich (1994),111237
796,Speechless (1994),72362
797,Timecop (1994),103207
798,Bad Company (1995),116040
799,Boys Life (1995),116365
800,In the Mouth of Madness (1995),116905
801,"Air Up There, The (1994)",116493
802,Hard Target (1993),117333
803,Heaven & Earth (1993),118113
804,Jimmy Hollywood (1994),117628
805,Manhattan Murder Mystery (1993),117913
806,Menace II Society (1993),115530
807,Poetic Justice (1993),114266
808,"Program, The (1993)",115493
809,Rising Sun (1993),116320
810,"Shadow, The (1994)",116756
811,Thirty-Two Short Films About Glenn Gould (1993),
812,Andre (1994),109356
813,"Celluloid Closet, The (1995)",116823
814,"Great Day in Harlem, A (1994)",112568
815,One Fine Day (1996),114170
816,Candyman: Farewell to the Flesh (1995),117999
817,Frisk (1995),
818,Girl 6 (1996),118073
819,Eddie (1996),108220
820,Space Jam (1996),49521
821,Mrs. Winterbourne (1996),112746
822,Faces (1968),104403
823,Mulholland Falls (1996),61495
824,"Great White Hype, The (1996)",110246
825,"Arrival, The (1996)",116164
826,"Phantom, The (1996)",112865
827,Daylight (1996),112716
828,Alaska (1996),115472
829,Fled (1996),116707
830,Power 98 (1995),116313
831,Escape from L.A. (1996),114550
832,Bogus (1996),117438
833,Bulletproof (1996),116531
834,Halloween: The Curse of Michael Myers (1995),117332
835,"Gay Divorcee, The (1934)",116353
836,Ninotchka (1939),115857
837,Meet John Doe (1941),117008
838,In the Line of Duty 2 (1987),116191
839,Loch Ness (1995),115986
840,Last Man Standing (1996),116571
841,"Glimmer Man, The (1996)",53459
842,Pollyanna (1960),117826
843,"Shaggy Dog, The (1959)",113695
844,Freeway (1996),108227
845,That Thing You Do! (1996),111424
846,To Gillian on Her 37th Birthday (1996),113080
847,Looking for Richard (1996),115680
848,"Murder, My Sweet (1944)",117718
849,Days of Thunder (1990),116225
850,"Perfect Candidate, A (1996)",112767
851,Two or Three Things I Know About Her (1966),115632
852,"Bloody Child, The (1996)",117918
853,Braindead (1992),104109
854,Bad Taste (1987),51980
855,Diva (1981),100840
856,Night on Earth (1991),107575
857,Paris Was a Woman (1995),42054
858,Amityville: Dollhouse (1996),68646
859,April Fool's Day (1986),116536
860,"Believers, The (1987)",109255
861,Nosferatu a Venezia (1986),104558
862,Jingle All the Way (1996),116985
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",
864,My Fellow Americans (1996),114936
865,"Ice Storm, The (1997)",114474
866,Michael (1996),115736
867,"Whole Wide World, The (1996)",115836
868,Hearts and Minds (1996),101692
869,Fools Rush In (1997),116745
870,Touch (1997),119214
871,Vegas Vacation (1997),116934
872,Love Jones (1997),109066
873,Picture Perfect (1997),75169
874,Career Girls (1997),113542
875,She's So Lovely (1997),110693
876,Money Talks (1997),106544
877,Excess Baggage (1997),116418
878,That Darn Cat! (1997),112607
879,"Peacemaker, The (1997)",120004
880,Soul Food (1997),116654
881,Money Talks (1997),116311
882,Washington Square (1997),117965
883,Telling Lies in America (1997),
884,Year of the Horse (1997),114592
885,Phantoms (1998),115725
886,"Life Less Ordinary, A (1997)",115783
887,Eve's Bayou (1997),120271
888,One Night Stand (1997),113596
889,"Tango Lesson, The (1997)",109001
890,Mortal Kombat: Annihilation (1997),94822
891,Bent (1997),113253
892,Flubber (1997),117991
893,For Richer or Poorer (1997),117093
894,Home Alone 3 (1997),24252
895,Scream 2 (1997),105729
896,"Sweet Hereafter, The (1997)",111019
897,Time Tracers (1995),35896
898,"Postman, The (1997)",32904
899,"Winter Guest, The (1997)",45152
900,Kundun (1997),43278
901,Mr. Magoo (1997),50419
902,"Big Lebowski, The (1998)",54698
903,Afterglow (1997),52357
904,Ma vie en rose (My Life in Pink) (1997),47396
905,Great Expectations (1998),25316
906,Oscar & Lucinda (1997),36855
907,Vermin (1998),25164
908,Half Baked (1998),53125
909,Dangerous Beauty (1998),53604
910,Nil By Mouth (1997),53291
911,Twilight (1998),56923
912,U.S. Marshalls (1998),34583
913,Love and Death on Long Island (1997),33870
914,Wild Things (1998),58385
915,Primary Colors (1998),47437
916,Lost in Space (1998),46250
917,Mercury Rising (1998),31580
918,City of Angels (1998),37059
919,"City of Lost Children, The (1995)",32138
920,Two Bits (1995),31381
921,Farewell My Concubine (1993),84370
922,Dead Man (1995),43014
923,Raise the Red Lantern (1991),33467
924,White Squall (1996),62622
925,Unforgettable (1996),39428
926,Down Periscope (1996),42192
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",32143
928,"Craft, The (1996)",32976
929,Harriet the Spy (1996),32484
930,Chain Reaction (1996),38787
931,"Island of Dr. Moreau, The (1996)",38109
932,First Kid (1996),50105
933,"Funeral, The (1996)",48728
934,"Preacher's Wife, The (1996)",42451
935,Paradise Road (1997),45537
936,Brassed Off (1996),31725
937,"Thousand Acres, A (1997)",50658
938,"Smile Like Yours, A (1997)",51658
939,Murder in the First (1995),52126
940,Airheads (1994),29843
941,With Honors (1994),32762
942,What's Love Got to Do with It (1993),37008
943,Killing Zoe (1994),39420
944,Renaissance Man (1994),29162
945,Charade (1963),27125
946,"Fox and the Hound, The (1981)",35446
947,"Big Blue, The (Grand bleu, Le) (1988)",28010
948,Booty Call (1997),49261
949,How to Make an American Quilt (1995),48028
950,Georgia (1995),25878
951,"Indian in the Cupboard, The (1995)",32599
952,Blue in the Face (1995),48960
953,Unstrung Heroes (1995),38650
954,Unzipped (1995),31679
955,Before Sunrise (1995),29947
956,Nobody's Fool (1994),34012
957,Pushing Hands (1992),17350
958,To Live (Huozhe) (1994),36094
959,Dazed and Confused (1993),25586
960,Naked (1993),38300
961,Orlando (1993),27893
962,Ruby in Paradise (1993),32022
963,Some Folks Call It a Sling Blade (1993),41509
964,"Month by the Lake, A (1995)",39152
965,Funny Face (1957),26029
966,"Affair to Remember, An (1957)",38235
967,Little Lord Fauntleroy (1936),36241
968,"Inspector General, The (1949)",63350
969,Winnie the Pooh and the Blustery Day (1968),43265
970,Hear My Song (1991),46414
971,Mediterraneo (1991),51459
972,Passion Fish (1992),47162
973,Grateful Dead (1995),33891
974,Eye for an Eye (1996),29855
975,Fear (1996),29588
976,Solo (1996),22879
977,"Substitute, The (1996)",27980
978,Heaven's Prisoners (1996),
979,"Trigger Effect, The (1996)",114007
980,Mother Night (1996),93229
981,Dangerous Ground (1997),118927
982,Maximum Risk (1996),48491
983,"Rich Man's Wife, The (1996)",113730
984,Shadow Conspiracy (1997),117357
985,Blood & Wine (1997),117669
986,Turbulence (1997),116329
987,Underworld (1997),118742
988,"Beautician and the Beast, The (1997)",116442
989,Cats Don't Dance (1997),114354
990,Anna Karenina (1997),117011
991,Keys to Tulsa (1997),117039
992,Head Above Water (1996),117473
993,Hercules (1997),116635
994,"Last Time I Committed Suicide, The (1997)",115678
995,"Kiss Me, Guido (1997)",
996,"Big Green, The (1995)",116830
997,Stuart Saves His Family (1995),115847
998,Cabin Boy (1994),117603
999,Clean Slate (1994),115438
1000,Lightning Jack (1994),115994
1001,"Stupids, The (1996)",83587
1002,"Pest, The (1997)",116167
1003,That Darn Cat! (1997),116259
1004,Geronimo: An American Legend (1993),116421
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",116000
1006,Until the End of the World (Bis ans Ende der Welt) (1991),115862
1007,Waiting for Guffman (1996),72653
1008,I Shot Andy Warhol (1996),47977
1009,Stealing Beauty (1996),72951
1010,Basquiat (1996),64603
1011,2 Days in the Valley (1996),71607
1012,Private Parts (1997),50798
1013,Anaconda (1997),55277
1014,Romy and Michele's High School Reunion (1997),54195
1015,Shiloh (1997),107131
1016,Con Air (1997),53271
1017,Trees Lounge (1996),54357
1018,Tie Me Up! Tie Me Down! (1990),59793
1019,"Die xue shuang xiong (Killer, The) (1989)",46672
1020,Gaslight (1944),106611
1021,8 1/2 (1963),109127
1022,"Fast, Cheap & Out of Control (1997)",42332
1023,Fathers' Day (1997),63819
1024,Mrs. Dalloway (1997),38166
1025,Fire Down Below (1997),57546
1026,"Lay of the Land, The (1997)",41890
1027,"Shooter, The (1995)",102798
1028,Grumpier Old Men (1995),58331
1029,Jury Duty (1995),33563
1030,"Beverly Hillbillies, The (1993)",76538
1031,Lassie (1994),66817
1032,Little Big League (1994),43274
1033,Homeward Bound II: Lost in San Francisco (1996),82406
1034,"Quest, The (1996)",116361
1035,Cool Runnings (1993),59742
1036,Drop Dead Fred (1991),95016
1037,Grease 2 (1982),104692
1038,Switchback (1997),118044
1039,Hamlet (1996),114597
1040,Two if by Sea (1996),117582
1041,Forget Paris (1995),117589
1042,Just Cause (1995),117887
1043,Rent-a-Kid (1995),117924
1044,"Paper, The (1994)",117791
1045,Fearless (1993),116928
1046,Malice (1993),115640
1047,Multiplicity (1996),116908
1048,She's the One (1996),
1049,House Arrest (1996),116409
1050,"Ghost and Mrs. Muir, The (1947)",116913
1051,"Associate, The (1996)",117958
1052,Dracula: Dead and Loving It (1995),117400
1053,Now and Then (1995),117202
1054,Mr. Wrong (1996),116404
1055,"Simple Twist of Fate, A (1994)",120107
1056,Cronos (1992),116722
1057,"Pallbearer, The (1996)",116242
1058,"War, The (1994)",115600
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),117509
1060,"Adventures of Pinocchio, The (1996)",117802
1061,"Evening Star, The (1996)",117665
1062,Four Days in September (1997),117781
1063,"Little Princess, A (1995)",116714
1064,Crossfire (1947),115491
1065,Koyaanisqatsi (1983),43140
1066,Balto (1995),29546
1067,Bottle Rocket (1996),28757
1068,"Star Maker, The (Uomo delle stelle, L') (1995)",39286
1069,Amateur (1994),37101
1070,Living in Oblivion (1995),44863
1071,Party Girl (1995),109823
1072,"Pyromaniac's Love Story, A (1995)",
1073,Shallow Grave (1994),67992
1074,Reality Bites (1994),
1075,"Man of No Importance, A (1994)",111622
1076,"Pagemaster, The (1994)",55018
1077,Love and a .45 (1994),70707
1078,Oliver & Company (1988),66808
1079,Joe's Apartment (1996),95159
1080,Celestial Clockwork (1994),79470
1081,Curdled (1996),84865
1082,Female Perversions (1996),68334
1083,Albino Alligator (1996),59243
1084,Anne Frank Remembered (1995),61418
1085,Carried Away (1996),52027
1086,It's My Party (1995),46912
1087,Bloodsport 2 (1995),113731
1088,Double Team (1997),92890
1089,Speed 2: Cruise Control (1997),105236
1090,Sliver (1993),91763
1091,Pete's Dragon (1977),98627
1092,Dear God (1996),103772
1093,Live Nude Girls (1995),101761
1094,"Thin Line Between Love and Hate, A (1996)",104036
1095,High School High (1996),104348
1096,Commandments (1997),84707
1097,"Hate (Haine, La) (1995)",83866
1098,Flirting With Disaster (1996),117577
1099,"Red Firecracker, Green Firecracker (1994)",29992
1100,What Happened Was... (1994),99371
1101,Six Degrees of Separation (1993),92099
1102,Two Much (1996),115531
1103,Trust (1990),48545
1104,C'est arrivé près de chez vous (1992),44081
1105,Firestorm (1998),115885
1106,"Newton Boys, The (1998)",116859
1107,Beyond Rangoon (1995),102336
1108,Feast of July (1995),
1109,Death and the Maiden (1994),115870
1110,Tank Girl (1995),115684
1111,Double Happiness (1994),117040
1112,Cobb (1994),117284
1113,Mrs. Parker and the Vicious Circle (1994),115580
1114,Faithful (1996),116378
1115,Twelfth Night (1996),114472
1116,"Mark of Zorro, The (1940)",113057
1117,Surviving Picasso (1996),116581
1118,Up in Smoke (1978),114622
1119,Some Kind of Wonderful (1987),112907
1120,I'm Not Rappaport (1996),117318
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",116422
1122,They Made Me a Criminal (1939),114147
1123,"Last Time I Saw Paris, The (1954)",117320
1124,"Farewell to Arms, A (1932)",82846
1125,"Innocents, The (1961)",72081
1126,"Old Man and the Sea, The (1958)",101775
1127,"Truman Show, The (1998)",96754
1128,Heidi Fleiss: Hollywood Madam (1995) ,80749
1129,Chungking Express (1994),82340
1130,Jupiter's Wife (1994),82533
1131,Safe (1995),91288
1132,Feeling Minnesota (1996),91480
1133,Escape to Witch Mountain (1975),111357
1134,Get on the Bus (1996),107274
1135,"Doors, The (1991)",81375
1136,Ghosts of Mississippi (1996),71853
1137,Beautiful Thing (1996),116587
1138,Best Men (1997),112777
1139,Hackers (1995),116245
1140,"Road to Wellville, The (1994)",116212
1141,"War Room, The (1993)",113328
1142,When We Were Kings (1996),116403
1143,Hard Eight (1996),117968
1144,"Quiet Room, The (1996)",116886
1145,Blue Chips (1994),117677
1146,Calendar Girl (1993),112759
1147,My Family (1995),118147
1148,Tom & Viv (1994),108598
1149,Walkabout (1971),110173
1150,Last Dance (1996),84589
1151,Original Gangstas (1996),109781
1152,In Love and War (1996),40427
1153,Backbeat (1993),40723
1154,Alphaville (1965),39881
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",92281
1156,Cyclo (1995),34493
1157,"Relic, The (1997)",39004
1158,"Fille seule, La (A Single Girl) (1995)",26465
1159,Stalker (1979),26656
1160,Love! Valour! Compassion! (1997),25799
1161,Palookaville (1996),78875
1162,Phat Beach (1996),69198
1163,"Portrait of a Lady, The (1996)",110521
1164,Zeus and Roxanne (1997),60304
1165,Big Bully (1996),115715
1166,Love & Human Remains (1993),113031
1167,"Sum of Us, The (1994)",116059
1168,Little Buddha (1993),115610
1169,Fresh (1994),99028
1170,Spanking the Monkey (1994),112483
1171,Wild Reeds (1994),103850
1172,"Women, The (1939)",95765
1173,Bliss (1997),97108
1174,Caught (1996),109942
1175,Hugo Pool (1997),101700
1176,Welcome To Sarajevo (1997),101765
1177,Dunston Checks In (1996),101811
1178,Major Payne (1994),50825
1179,Man of the House (1995),99703
1180,I Love Trouble (1994),102014
1181,"Low Down Dirty Shame, A (1994)",120121
1182,Cops and Robbersons (1994),
1183,"Cowboy Way, The (1994)",116209
1184,"Endless Summer 2, The (1994)",102426
1185,In the Army Now (1994),97937
1186,"Inkwell, The (1994)",98724
1187,Switchblade Sisters (1975),105107
1188,Young Guns II (1990),105488
1189,Prefontaine (1997),96257
1190,That Old Feeling (1997),101026
1191,"Letter From Death Row, A (1998)",102370
1192,"Boys of St. Vincent, The (1993)",100332
1193,Before the Rain (Pred dozhdot) (1994),73486
1194,Once Were Warriors (1994),78446
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),
1196,"Savage Nights (Nuits fauves, Les) (1992)",80684
1197,"Family Thing, A (1996)",93779
1198,Purple Noon (1960),82971
1199,Cemetery Man (Dellamorte Dellamore) (1994),88846
1200,Kim (1950),90605
1201,Marlene Dietrich: Shadow and Light (1996) ,60196
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",94336
1203,Top Hat (1935),50083
1204,To Be or Not to Be (1942),56172
1205,"Secret Agent, The (1996)",
1206,Amos & Andrew (1993),66921
1207,Jade (1995),56592
1208,Kiss of Death (1995),78788
1209,Mixed Nuts (1994),64116
1210,Virtuosity (1995),86190
1211,Blue Sky (1994),93191
1212,Flesh and Bone (1993),41959
1213,Guilty as Sin (1993),99685
1214,In the Realm of the Senses (Ai no corrida) (1976),78748
1215,Barb Wire (1996),106308
1216,Kissed (1996),95250
1217,Assassins (1995),89881
1218,Friday (1995),97202
1219,"Goofy Movie, A (1995)",54215
1220,Higher Learning (1995),80455
1221,When a Man Loves a Woman (1994),71562
1222,Judgment Night (1993),93058
1223,King of the Hill (1993),104361
1224,"Scout, The (1994)",97499
1225,Angus (1995),86879
1226,Night Falls on Manhattan (1997),45061
1227,"Awfully Big Adventure, An (1995)",87843
1228,Under Siege 2: Dark Territory (1995),81398
1229,Poison Ivy II (1995),
1230,Ready to Wear (Pret-A-Porter) (1994),75686
1231,Marked for Death (1990),86197
1232,Madonna: Truth or Dare (1991),79944
1233,Nénette et Boni (1996),82096
1234,Chairman of the Board (1998),70735
1235,"Big Bang Theory, The (1994)",67185
1236,"Other Voices, Other Rooms (1997)",103130
1237,Twisted (1996),50976
1238,Full Speed (1996),85859
1239,Cutthroat Island (1995),
1240,Ghost in the Shell (Kokaku kidotai) (1995),88247
1241,"Van, The (1996)",103873
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",97441
1243,Night Flier (1997),100519
1244,Metro (1997),79522
1245,Gridlock'd (1997),100150
1246,Bushwhacked (1995),97165
1247,Bad Girls (1994),61722
1248,Blink (1994),52311
1249,For Love or Money (1993),100263
1250,Best of the Best 3: No Turning Back (1995),50212
1251,A Chef in Love (1996),56801
1252,"Contempt (Mépris, Le) (1963)",71315
1253,"Tie That Binds, The (1995)",43456
1254,Gone Fishin' (1997),40897
1255,Broken English (1996),92610
1256,"Designated Mourner, The (1997)",23969
1257,"Designated Mourner, The (1997)",88794
1258,Trial and Error (1997),81505
1259,Pie in the Sky (1995),92005
1260,Total Eclipse (1995),22100
1261,"Run of the Country, The (1995)",92991
1262,Walking and Talking (1996),57115
1263,Foxfire (1996),77416
1264,Nothing to Lose (1994),82269
1265,Star Maps (1997),107048
1266,Bread and Chocolate (Pane e cioccolata) (1973),105695
1267,Clockers (1995),56218
1268,Bitter Moon (1992),100436
1269,Love in the Afternoon (1957),36613
1270,Life with Mikey (1993),88763
1271,North (1994),101921
1272,Talking About Sex (1994),66206
1273,Color of Night (1994),90967
1274,Robocop 3 (1993),94625
1275,Killer (Bulletproof Heart) (1994),91203
1276,Sunset Park (1996),61512
1277,Set It Off (1996),99334
1278,Selena (1997),72431
1279,Wild America (1997),102536
1280,Gang Related (1997),101640
1281,Manny & Lo (1996),32553
1282,"Grass Harp, The (1995)",32455
1283,Out to Sea (1997),44706
1284,Before and After (1996),38355
1285,Princess Caraboo (1994),97493
1286,Shall We Dance? (1937),81534
1287,Ed (1996),52618
1288,Denise Calls Up (1995),88258
1289,Jack and Sarah (1995),85809
1290,Country Life (1994),94006
1291,Celtic Pride (1996),97576
1292,"Simple Wish, A (1997)",78841
1293,Star Kid (1997),83987
1294,Ayn Rand: A Sense of Life (1997),
1295,Kicked in the Head (1997),96332
1296,Indian Summer (1996),91867
1297,Love Affair (1994),89886
1298,"Band Wagon, The (1953)",84503
1299,Penny Serenade (1941),87553
1300,'Til There Was You (1997),89606
1301,Stripes (1981),49223
1302,Late Bloomers (1996),97351
1303,"Getaway, The (1994)",73341
1304,New York Cop (1996),64115
1305,National Lampoon's Senior Trip (1995),87884
1306,Delta of Venus (1994),101458
1307,Carmen Miranda: Bananas Is My Business (1994),98635
1308,Babyfever (1994),113369
1309,"Very Natural Thing, A (1974)",114089
1310,"Walk in the Sun, A (1945)",116589
1311,Waiting to Exhale (1995),117550
1312,"Pompatus of Love, The (1996)",116293
1313,Palmetto (1998),116953
1314,Surviving the Game (1994),115754
1315,Inventing the Abbotts (1997),114093
1316,"Horse Whisperer, The (1998)",115548
1317,"Journey of August King, The (1995)",116601
1318,Catwalk (1995),112537
1319,"Neon Bible, The (1995)",107314
1320,Homage (1995),103644
1321,Open Season (1996),82010
1322,Metisse (Café au Lait) (1993),103678
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",85159
1324,Loaded (1994),115535
1325,August (1996),106262
1326,Boys (1996),83550
1327,Captives (1994),78767
1328,Of Love and Shadows (1994),99030
1329,"Low Life, The (1994)",71233
1330,An Unforgettable Summer (1994),90655
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",75704
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),92632
1333,Midnight Dancers (Sibak) (1994),56869
1334,Somebody to Love (1994),51418
1335,American Buffalo (1996),82083
1336,Kazaam (1996),101492
1337,Larger Than Life (1996),37549
1338,Two Deaths (1995),
1339,Stefano Quantestorie (1993),103874
1340,"Crude Oasis, The (1995)",26138
1341,Hedd Wyn (1992),74258
1342,"Convent, The (Convento, O) (1995)",103919
1343,Lotto Land (1995),101540
1344,"Story of Xinghua, The (1993)",55824
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",74285
1346,Dingo (1992),83722
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",87800
1348,Every Other Weekend (1990),13442
1349,Mille bolle blu (1993),91651
1350,Crows and Sparrows (1949),75005
1351,Lover's Knot (1996),115710
1352,Shadow of Angels (Schatten der Engel) (1976),115495
1353,1-900 (1994),117057
1354,Venice/Venice (1992),115751
1355,Infinity (1996),119791
1356,Ed's Next Move (1996),117731
1357,For the Moment (1994),117631
1358,The Deadly Cure (1996),117666
1359,Boys in Venice (1996),116705
1360,"Sexual Life of the Belgians, The (1994)",84116
1361,"Search for One-eye Jimmy, The (1996)",117293
1362,American Strays (1996),
1363,"Leopard Son, The (1996)",117372
1364,Bird of Prey (1996),113557
1365,Johnny 100 Pesos (1993),117477
1366,JLG/JLG - autoportrait de décembre (1994),115988
1367,Faust (1994),115433
1368,Mina Tannenbaum (1994),42354
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",110171
1370,I Can't Sleep (J'ai pas sommeil) (1994),99423
1371,"Machine, The (1994)",79945
1372,"Stranger, The (1994)",102975
1373,Good Morning (1971),98382
1374,Falling in Love Again (1980),84726
1375,"Cement Garden, The (1993)",88170
1376,Meet Wally Sparks (1997),92007
1377,Hotel de Love (1996),103776
1378,Rhyme & Reason (1997),96487
1379,Love and Other Catastrophes (1996),100994
1380,Hollow Reed (1996),77631
1381,Losing Chase (1996),84021
1382,"Bonheur, Le (1965)",100114
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",115471
1384,Squeeze (1996),117773
1385,Roseanna's Grave (For Roseanna) (1997),105690
1386,Tetsuo II: Body Hammer (1992),52287
1387,Fall (1997),73195
1388,Gabbeh (1996),77766
1389,Mondo (1996),85750
1390,"Innocent Sleep, The (1995)",117119
1391,For Ever Mozart (1996),116996
1392,"Locusts, The (1997)",115906
1393,Stag (1997),116695
1394,Swept from the Sea (1997),93822
1395,Hurricane Streets (1998),94155
1396,Stonewall (1995),105435
1397,Of Human Bondage (1934),115633
1398,Anna (1996),116621
1399,Stranger in the House (1997),116999
1400,Picture Bride (1995),117691
1401,M. Butterfly (1993),116410
1402,"Ciao, Professore! (1993)",
1403,Caro Diario (Dear Diary) (1994),
1404,Withnail and I (1987),119783
1405,Boy's Life 2 (1997),115641
1406,When Night Is Falling (1995),112769
1407,"Specialist, The (1994)",117571
1408,Gordy (1995),104691
1409,"Swan Princess, The (1994)",117038
1410,Harlem (1993),116240
1411,Barbarella (1968),116477
1412,Land Before Time III: The Time of the Great Giving (1995) (V),117690
1413,Street Fighter (1994),118163
1414,Coldblooded (1995),117091
1415,"Next Karate Kid, The (1994)",118100
1416,No Escape (1994),116250
1417,"Turning, The (1992)",117364
1418,"Joy Luck Club, The (1993)",
1419,Highlander III: The Sorcerer (1994),67959
1420,Gilligan's Island: The Movie (1998),117028
1421,My Crazy Life (Mi vida loca) (1993),113212
1422,Suture (1993),119731
1423,"Walking Dead, The (1995)",116506
1424,I Like It Like That (1994),116640
1425,I'll Do Anything (1994),119115
1426,Grace of My Heart (1996),120550
1427,Drunks (1995),120390
1428,SubUrbia (1997),112362
1429,Sliding Doors (1998),116704
1430,Ill Gotten Gains (1997),120414
1431,Legal Deceit (1997),118708
1432,"Mighty, The (1998)",119664
1433,Men of Means (1998),110425
1434,Shooting Fish (1997),123281
1435,"Steal Big, Steal Little (1995)",
1436,Mr. Jones (1993),80714
1437,House Party 3 (1994),106535
1438,Panther (1995),118928
1439,Jason's Lyric (1994),119644
1440,Above the Rim (1994),106266
1441,Moonlight and Valentino (1995),106387
1442,"Scarlet Letter, The (1995)",119937
1443,8 Seconds (1994),117907
1444,That Darn Cat! (1965),109949
1445,Ladybird Ladybird (1994),119640
1446,"Bye Bye, Love (1995)",116790
1447,Century (1993),119225
1448,My Favorite Season (1993),116310
1449,Pather Panchali (1955),118111
1450,Golden Earrings (1947),116754
1451,Foreign Correspondent (1940),
1452,Lady of Burlesque (1943),
1453,Angel on My Shoulder (1946),118691
1454,Angel and the Badman (1947),120238
1455,"Outlaw, The (1943)",116565
1456,Beat the Devil (1954),119887
1457,Love Is All There Is (1996),119141
1458,"Damsel in Distress, A (1937)",120357
1459,Madame Butterfly (1995),118548
1460,Sleepover (1995),120317
1461,Here Comes Cookie (1935),120434
1462,"Thieves (Voleurs, Les) (1996)",118042
1463,"Boys, Les (1997)",120318
1464,"Stars Fell on Henrietta, The (1995)",116922
1465,Last Summer in the Hamptons (1995),120036
1466,Margaret's Museum (1995),119008
1467,"Saint of Fort Washington, The (1993)",117544
1468,"Cure, The (1995)",118750
1469,Tom and Huck (1995),
1470,Gumby: The Movie (1995),120014
1471,Hideaway (1995),118762
1472,"Visitors, The (Visiteurs, Les) (1993)",118859
1473,"Little Princess, The (1939)",118702
1474,Nina Takes a Lover (1994),119432
1475,Bhaji on the Beach (1993),116743
1476,Raw Deal (1948),119951
1477,Nightwatch (1997),119572
1478,Dead Presidents (1995),
1479,Reckless (1995),120053
1480,Herbie Rides Again (1974),120152
1481,S.F.W. (1994),
1482,"Gate of Heavenly Peace, The (1995)",118064
1483,"Man in the Iron Mask, The (1998)",115964
1484,"Jerky Boys, The (1994)",116041
1485,"Colonel Chabert, Le (1994)",119528
1486,Girl in the Cadillac (1995),117422
1487,Even Cowgirls Get the Blues (1993),120094
1488,Germinal (1993),118972
1489,Chasers (1994),118829
1490,Fausto (1993),118663
1491,Tough and Deadly (1995),
1492,Window to Paris (1994),
1493,"Modern Affair, A (1995)",116931
1494,"Mostro, Il (1994)",
1495,Flirt (1995),120389
1496,Carpool (1996),118623
1497,"Line King: Al Hirschfeld, The (1996)",119013
1498,Farmer & Chase (1995),119381
1499,Grosse Fatigue (1994),118615
1500,Santa with Muscles (1996),119229
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),116762
1502,Naked in New York (1994),116783
1503,Gold Diggers: The Secret of Bear Mountain (1995),118541
1504,"Bewegte Mann, Der (1994)",113314
1505,Killer: A Journal of Murder (1995),
1506,Nelly & Monsieur Arnaud (1995),
1507,Three Lives and Only One Death (1996),119859
1508,"Babysitter, The (1995)",120366
1509,Getting Even with Dad (1994),118586
1510,Mad Dog Time (1996),118783
1511,Children of the Revolution (1996),117050
1512,"World of Apu, The (Apur Sansar) (1959)",
1513,Sprung (1997),120032
1514,Dream With the Fishes (1997),116295
1515,Wings of Courage (1995),120461
1516,"Wedding Gift, The (1994)",115886
1517,Race the Sun (1996),118655
1518,Losing Isaiah (1995),118771
1519,New Jersey Drive (1995),115760
1520,"Fear, The (1995)",115927
1521,Mr. Wonderful (1993),
1522,Trial by Jury (1994),117482
1523,"Good Man in Africa, A (1994)",120383
1524,Kaspar Hauser (1993),105660
1525,"Object of My Affection, The (1998)",120479
1526,Witness (1985),119109
1527,Senseless (1998),119116
1528,Nowhere (1997),116643
1529,Underground (1995),119809
1530,Jefferson in Paris (1995),
1531,Far From Home: The Adventures of Yellow Dog (1995),116920
1532,Foreign Student (1994),120190
1533,I Don't Want to Talk About It (De eso no se habla) (1993),117398
1534,Twin Town (1997),58985
1535,"Enfer, L' (1994)",119578
1536,Aiqing wansui (1994),
1537,Cosi (1996),117615
1538,All Over Me (1997),120087
1539,Being Human (1993),120394
1540,"Amazing Panda Adventure, The (1995)",
1541,"Beans of Egypt, Maine, The (1994)",118556
1542,"Scarlet Letter, The (1926)",115744
1543,Johns (1996),118964
1544,It Takes Two (1995),119567
1545,Frankie Starlight (1995),117359
1546,Shadows (Cienie) (1988),117561
1547,"Show, The (1995)",120118
1548,The Courtyard (1995),118117
1549,Dream Man (1995),114303
1550,Destiny Turns on the Radio (1995),120373
1551,"Glass Shield, The (1994)",118787
1552,"Hunted, The (1995)",118880
1553,"Underneath, The (1995)",116834
1554,Safe Passage (1994),114134
1555,"Secret Adventures of Tom Thumb, The (1993)",112951
